source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,lbrryNm,ctprvnNm,signguNm,lbrrySe,closeDay,weekdayOperOpenHhmm,weekdayOperColseHhmm,satOperOperOpenHhmm,satOperCloseHhmm,holidayOperOpenHhmm,holidayCloseOpenHhmm,seatCo,bookCo,pblictnCo,noneBookCo,lonCo,lonDaycnt,rdnmadr,operInstitutionNm,phoneNumber,plotAr,buldAr,homepageUrl,referenceDate,insttCode,insttNm
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-06-30,place,송산1동 작은도서관,작은도서관,의정부시,경기도 의정부시 민락로 13 (용현동),37.7311527,127.0868172,송산1동 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;7838,송산1동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,7838,0,0,10,21,경기도 의정부시 민락로 13 (용현동),경기도 의정부시청 도서관과,031-870-7826,1592,129.6,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-06-30,place,송산2동 작은도서관,작은도서관,의정부시,경기도 의정부시 용민로 115 (민락동),37.7397446,127.0900012,송산2동 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;14033,송산2동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,12,14033,0,0,10,21,경기도 의정부시 용민로 115 (민락동),경기도 의정부시청 도서관과,031-870-7711,750,73.7,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-06-30,place,송산3동 작은도서관,작은도서관,의정부시,경기도 의정부시 민락로 360 (낙양동),37.75318982,127.1137733,송산3동 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;8558,송산3동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,33,8558,0,0,10,21,경기도 의정부시 민락로 360 (낙양동),경기도 의정부시청 도서관과,031-870-7656,3321.2,248.51,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-06-30,place,신곡2동 작은도서관,작은도서관,의정부시,경기도 의정부시 추동로23번길 7 (신곡동),37.7436643,127.0579238,신곡2동 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;12300,신곡2동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,40,12300,0,0,10,21,경기도 의정부시 추동로23번길 7 (신곡동),경기도 의정부시청 도서관과,031-870-7619,1300.3,119.18,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-06-30,place,의정부1동 작은도서관,작은도서관,의정부시,경기도 의정부시 경의로120 (의정부동),37.73275915,127.048936,의정부1동 작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;6893,의정부1동 작은도서관,경기도,의정부시,작은도서관,매주토요일+매주일요일+법정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,36,6893,0,0,10,21,경기도 의정부시 경의로120 (의정부동),경기도 의정부시청 도서관과,031-870-6997,1270,263,http://www.uilib.go.kr,2025-06-30,3820000,경기도 의정부시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-24,place,도초작은도서관,작은도서관,신안군,전라남도 신안군 도초면 서남문로 1521-20,34.70349111,125.9539509,도초작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;7648,도초작은도서관,전라남도,신안군,작은도서관,"일,월,공휴일",09:00,18:00,09:00,18:00,00:00,00:00,0,7648,7,0,5,14,전라남도 신안군 도초면 서남문로 1521-20,전라남도 신안군 도초면사무소,061-240-8677,1081,148,,2025-11-24,5010000,전라남도 신안군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-24,place,지도작은도서관,작은도서관,신안군,전라남도 신안군 지도증도로 9-1,35.057174,126.205546,지도작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;7748,지도작은도서관,전라남도,신안군,작은도서관,"토,일,공휴일",09:00,18:00,00:00,00:00,00:00,00:00,0,7748,0,0,5,14,전라남도 신안군 지도증도로 9-1,전라남도 신안군 지도읍사무소,061-240-3426,4788,1051,,2025-11-24,5010000,전라남도 신안군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-26,place,노아의작은도서관,작은도서관,양양군,강원특별자치도 양양군 양양읍 동해대로 3029-6,38.113159,128.630442,노아의작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1291,노아의작은도서관,강원특별자치도,양양군,작은도서관,토+일+공휴일,10:00,16:00,00:00,00:00,00:00,00:00,12,1291,0,0,0,0,강원특별자치도 양양군 양양읍 동해대로 3029-6,노아의작은도서관,033-671-2443,,62,,2024-11-26,4351000,강원특별자치도 양양군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-26,place,복골작은도서관,작은도서관,양양군,강원특별자치도 양양군 강현면 복골길 243,38.144233,128.563059,복골작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2500,복골작은도서관,강원특별자치도,양양군,작은도서관,토+일+공휴일,10:00,16:00,00:00,00:00,00:00,00:00,20,2500,2,0,0,0,강원특별자치도 양양군 강현면 복골길 243,복골작은도서관,033-671-5626,,132,,2024-11-26,4351000,강원특별자치도 양양군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-26,place,거말작은도서관,작은도서관,양양군,강원특별자치도 양양군 양양읍 단지길 40,38.082415,128.588924,거말작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;2300,거말작은도서관,강원특별자치도,양양군,작은도서관,토+일+공휴일,10:00,16:00,00:00,00:00,00:00,00:00,40,2300,3,0,0,0,강원특별자치도 양양군 양양읍 단지길 40,거말작은도서관,033-671-4710,,94,,2024-11-26,4351000,강원특별자치도 양양군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-26,place,양양감리교회작은도서관,작은도서관,양양군,강원특별자치도 양양군 양양읍 구성사잇길 9,38.077158,128.619810,양양감리교회작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;1850,양양감리교회작은도서관,강원특별자치도,양양군,작은도서관,토+일+공휴일,10:00,16:00,00:00,00:00,00:00,00:00,20,1850,3,0,0,0,강원특별자치도 양양군 양양읍 구성사잇길 9,양양감리교회작은도서관,033-671-8961,,35,,2024-11-26,4351000,강원특별자치도 양양군
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-20,place,상현1동작은도서관,작은도서관,용인시,경기도 용인시 수지구 상현로 71,37.3046115,127.081122,상현1동작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;17962,상현1동작은도서관,경기도,용인시,작은도서관,토+일+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,25,17962,0,0,7,14,경기도 용인시 수지구 상현로 71,경기도 용인시 수지구 상현1동사무소,031-262-3910,,165.29,,2024-11-20,4050000,경기도 용인시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-20,place,상현2동작은도서관,작은도서관,용인시,"경기도 용인시 수지구 광교호수로386번길 6, 1층",37.2985099,127.0808422,상현2동작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;7518,상현2동작은도서관,경기도,용인시,작은도서관,토+일+공휴일,13:00,17:00,00:00,00:00,00:00,00:00,32,7518,0,0,7,14,"경기도 용인시 수지구 광교호수로386번길 6, 1층",경기도 용인시 수지구 상현2동사무소,031-212-4142,,254,,2024-11-20,4050000,경기도 용인시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2024-11-20,place,이동천리작은도서관,작은도서관,용인시,"경기도 용인시 처인구 이동읍 백옥대로624번길 9, 4층",37.1928164,127.207914,이동천리작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;8135,이동천리작은도서관,경기도,용인시,작은도서관,토+일+공휴일,13:00,18:00,00:00,00:00,00:00,00:00,33,8135,0,0,7,14,"경기도 용인시 처인구 이동읍 백옥대로624번길 9, 4층",경기도 용인시 처인구 이동면사무소,031-339-0334,,212,,2024-11-20,4050000,경기도 용인시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-27,place,원성2동작은도서관,작은도서관,천안시,충청남도 천안시 동남구 원거리8길 43,36.80016444,127.1581554,원성2동작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;9605,원성2동작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,12,9605,5,0,10,14,충청남도 천안시 동남구 원거리8길 43,충청남도 천안시청,041-521-3229,116,116,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
전국도서관표준데이터 작은도서관 필터,https://www.data.go.kr/data/15013109/standard.do,2025-11-27,place,중앙동작은도서관,작은도서관,천안시,충청남도 천안시 동남구 영성로 69-1,36.80454611,127.149649,중앙동작은도서관은(는) 아이의 독서 습관과 지역 탐험을 연결하는 동화 배경으로 사용할 수 있다.,도서관에서 책 속 주인공을 만나는 생활권 독서 동화,"책 표지 색깔 찾기, 사서에게 추천 도서 묻기, 가족 독서 기록 남기기",4-7;8-10,도서관;작은도서관;35534,중앙동작은도서관,충청남도,천안시,작은도서관,월+일요일+국가지정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,40,35534,5,0,10,14,충청남도 천안시 동남구 영성로 69-1,충청남도 천안시청,041-566-2639,187,187,http://www.cheonan.go.kr/lib.do,2025-11-27,4490000,충청남도 천안시
