latitude,longitude,relicsNm,appnNo,relicsKnd,relicsSe,rdnmadr,lnmadr,appnDate,posesnSe,ownerNm,scale,makePd,picInfo,relicsIntrcn,phoneNumber,institutionNm,referenceDate,insttCode,insttNm
33.275096,126.635657,신예리지석묘 1호,2,기념물,도 기념물,,제주특별자치도 서귀포시 남원읍 신예리 395-1번지,2002-04-17,사유,,,,,신례리 고인돌은 기원전 1세기 경에 축조된 것으로 전형적인 바둑판식에 지석을 여러 매 괴거나 상석이 아치 모양을 이루는 제주 형태를 취하고 있다. 특히 이 고인돌은 덮개돌의 주변으로 크고 작은 현무암 자연석을 이용하여 타원형의 적석부분이 만들어져 있고 가장자리는 큰 할석을 정연하게 돌려 축조한 위에 적석시설 내부 중앙에 석곽을 넣어서 시신을 안치한 후 굄돌을 고이고 덮개돌을 얹어 수평을 맞춘 형태로 제주도에서 발견되는 것 중에 특이한 예에 속한다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.254219,126.411434,색달동 다람쥐굴,7,기념물,도 향토유형유산,,제주특별자치도 서귀포시 색달동 2101지선 공유수면,2013-11-15,국유,,,,,색달동 2101번지 지선 앞 공유수면 단애면에 위치한 바위그늘집자리로 기원 후 100~500년전 탐라시대 토기가 출토되었으며 오래 전부터 색달동 좀녀들이 간이 불턱으로 사용되었다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.261814,126.419989,색달동지석묘 1호,2,기념물,도 기념물,,제주특별자치도 서귀포시 색달동 1741-1번지,2003-07-02,사유,,,,,색달동고인돌 1호는 색달동 1741-1번지 도로변에 있다. 전형적인 남방식고인돌로서 앞쪽에 이중으로 고임돌을 고인 『들림형』 고인돌이다. 뚜껑돌의 형태는 장타원형에 가까운 장방형이며 이중 고임으로 되어 있다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.246318,126.564707,서귀 본향당,14,민속자료,도 향토유형유산,,제주특별자치도 서귀포시 서귀동 535번지,2013-12-27,국유,,,,,1770년대 송일홍씨가 지산국 『보르웃도』를 당신으로 모심. 서귀본향당의 당신의 이름은 『보르웃도』임. 9형제의 한라산신 중 두 번째로서 서귀마을을 관장하는 수호신으로서 서홍·동홍마을과 함께 신당의 연원과 동질성을 갖는 신당으로서 민속문화재로서의 지정가치가 높다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.245226,126.560699,서귀동 천지연 생수궤,6,기념물,도 향토유형유산,,제주특별자치도 서귀포시 서귀동 795번지,2013-11-15,국유,,,,,후기 구석기 퇴적층에서 돌날 좀돌날 등이 출토된B.C29000~B.C23000년전 형성된 것으로 알려진 제주도내 최고(最古)의 구석기 유적. 제주지역 후기 구석기 문화 성격을 확실하게 보여주는 증거이다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.243048,126.564648,서귀진지,55,기념물,도 기념물,,제주특별자치도 서귀포시 서귀동 717-4번지 등,2000-11-01,국유,,,,,서귀진은 탐라십경(耽羅十景)의 하나로서 조선시대 제주의 대표적인 방어유적으로 3성(三城) 9진(九鎭)에 속하며 정의현 관할이었다. 서귀진에 대한 최초의 기록은 『세종대왕실록』(1439. 2. 4) 서귀방호소에는 성곽이 없다고 하여 성을 쌓도록 요청하니 허락하였다는 기록으로 보아 최초 축성은 1439년대로 판단된다. 『신증동국여지승람』(1530년)에는 서귀성은 석축으로 주위가 161척(48m) 높이 5척(1.5m)이라 기록하고 있다.,064-710-6702,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
33.250334,126.278312,서귀포 김정희 유배지,487,기념물,사적,,제주특별자치도 서귀포시 대정읍 안성리 1661-1번지 일원,2007-10-10,국유,,,,,서귀포시 대정읍성 동문자리 안쪽에 자리잡은 추사유배지는 조선 후기의 문신이자 서화가였던 추사 김정희(1786∼1856)가 유배생활을 하던 곳이다.,064-710-6801,제주특별자치도 세계유산본부,2025-09-15,6500000,제주특별자치도
36.51161541,128.1614371,상주 공검지,제121호,기념물,기념물,경상북도 상주시 공검면 비재로 1333,경상북도 상주시 공검면 양정리 199-7,1997-09-29,국유,,119710㎡,삼한시대,,"공검지는 일명 공갈못이라고도 하는데, 의림지 벽골제 등과 같은 시대인 삼한시대에 수축된 저수지로 역대 여러 차례의 보수를 하였으나 구체적인 내용은 밝힐 길이 없고, 다만 1195년(고려 명종 25) 상주 사록 최정빈이란 분이 고쳐 쌓았는데 못 둑의 길이가 8백 6십 보이고, 못 주위의 길이가 1만 6천 6백 4십 칠척이라 상산지에 기록되어 있다. 이 못에 물이 차면 수심이 다섯 길이나 되었고, 서쪽 못 가로는 연꽃이 만발하는데 그 절경을 중국의 전당호에 비길 정도라 했다. 전설에 의하면 이 못의 얼음 어는 것을 보고 흉년, 풍년을 예측하였다고 한다. 또 정월 열나흗날 밤, 소들이 땀을 흘리는데 그것은 밤을 이용하여 소들이 못에 얼음을 갈기 때문이라고도 한다. 또 경주 용담의 암용이 공갈못 숫용에게 시집온 이야기도 있다. 또 볶은 콩 서되를 하나씩 먹으면서 말을 타고 못 가를 돌아도 콩이 모자란다는 말도 있다.속설에 저승에 가도 공갈못을 구경하지 못한 사람은 이승으로 되돌려 보낸다고 하였다. 함창 읍지에는 이 못의 서반에는 몇 리에 걸쳐 연꽃이 피어 있으며 마치 중국의 전당호를 방불케 하는 풍취를 지녔다고 하여 그 아름다움과 연꽃의 풍광을 말하여 주고 있다. 그러므로 옛부터 이곳을 찾는 사람들은 주옥같은 글을 남기어 그 아름다운 풍광을 연상케 하여 준다. 이 못의 이름이 공갈못이라 부르게 된 것은 못 둑을 쌓을 때 공갈이라는 아이를 묻었다는 매아설화(홍귀달의 공검지 기문)에 의하여 붙여진 것이라고 한다. 이와 같이 향민들은 이 못을 신비롭고 여험스러운 영지로 신앙하여 왔다.축조방법에 따라서 공갈못, 공건제(功建堤), 공권제(公券堤)로, 또한 못의 규모에 따라 경호(鏡湖), 사연(蛇淵), 검호(劒湖), 검호(劒濠) 등의 다양한 이름이 있다.이제는 이와 같은 전설과 연밥 따는 노래가 공갈못을 상기시켜 줄 뿐 못은 논으로 변하여 그 모습과 풍광을 찾을 길이 없다. 다만 옛 못을 알려주는 비석이 옛 못 뚝에 외롭게 서서 이곳을 찾아주는 나그네의 발길을 멈추게 하고 서운한 발걸음을 되돌려야 하는 곳이 되었다. 공갈못 하면 곧 우리 어머니를 연상케 하는 것은 연밥 따는 노래 때문인지도 모른다. 이 노래는 공갈못을 배경으로 하여 발생 형성된 민간의 노래로 지방성과 토속성을 짙게 띈 민요의 성격으로 이 노래의 내용은 연정, 사친, 완월관어, 호련 등의 유형을 이루었다.형식으로는 기본형, 복합형, 생략형, 후렴첨가형 등이 형태를 보이고 있다. 이 노래는 동남 동녀를 대상으로 한 한국민요의 대표할 만한 노래군이라 할 수 있다. 이 노래군이 상주, 함창을 중심으로 한 이 지역에서 전승 보존되는 이 지방 특유의 무형 문화재로 귀중한 가치를 지닌 것이라 할 수 있다.이 공갈못노래(일명 공갈못 채련요) 외에도 매아설화(埋兒說話), 증주설화(승柱說話), 쌍용연투설화(雙龍戀鬪說話), 용경설화(龍耕說話), 우경설화(牛耕說話), 지형설화(地形說話), 지킴이설화 등의 설화와 한시(漢詩) 수 백편이 남아있다. 또한, 이 공검지 주변은 옛부터 목축장이요, 민물어시장이며, 관광지로서의 역활도 충실히 해 온 사실은 특기할 만 하다.",054-537-7210,경상북도 상주시,2024-12-10,5110000,경상북도 상주시
36.4277936,128.2246167,상주 병풍산 고분군,제125호,기념물,기념물,,경상북도 상주시 병성동 산24,1998-04-13,사유,,592378㎡,삼한시대,,"병풍산의 서북쪽 구릉일대에 분포한 대형 돌방무덤들이다. 사벌국에 의해 만들어진 것으로 추정되며, 상주지역에서 형성범위나 규모가 가장 큰 무덤이다. 무덤이 있는 병풍산의 정상부에는 흙과 돌을 섞어 쌓은 병풍산성이 축조되어 있어, 무덤을 만든 세력의 힘을 짐작할 수 있게 해준다. 아마도 그 세력은 사벌국의 중심세력이나 삼국시대 상주지역의 지방 유지세력에 의해 만들어졌을 가능성이 크다. 병풍산 무덤들은 원삼국시대의 사벌국의 실체와 그 후에 나타난 세력의 실체를 파악하는데 중요한 단서를 제공해주는 곳이다.",054-537-7210,경상북도 상주시,2024-12-10,5110000,경상북도 상주시
37.48199143,126.99863850,효령대군 이보묘역,12,유형문화유적,서울시유형문화유산,서울특별시 서초구 효령로 135,서울특별시 서초구 방배동 191,1972-08-30,사유,(사)청권사,,,,"청권사는 세종대왕의 형인 효령대군의 묘와 사당으로, 효령대군은 태종의 둘째아들로 태어나 태종12년에 효령대군에 봉해졌다.",02-584-3121,(사)청권사,2025-07-31,3210000,서울특별시 서초구
37.47975543,127.00391680,성안공 상진묘역,60,유형문화유적,서울시유형문화유산,서울특별시 서초구 명달로 45,서울특별시 서초구 방배동 1002,1984-11-03,사유,목천상씨대종중,,,,조선 명종때 정승을 지낸 상진의 묘와 신도비,02-586-3117,목천상씨대종중,2025-07-31,3210000,서울특별시 서초구
37.44521493,127.05740480,원지동석불입상및석탑,93,유형문화유적,서울시유형문화유산,,서울특별시 서초구 원지동 362-4,1993-04-10,사유,서울특별시 서초구,,,,"미륵불은 원터마을의 수호신으로 고려말, 조선초기의 토속적인 양식을 띠고 있는 약 2m크기의 미륵불과 소석탑 규모의 3층 석탑이 있다.",02-2155-6202,서울특별시 서초구,2025-07-31,3210000,서울특별시 서초구
37.47600077,127.01341660,대성사목불좌상,92,유형문화유적,서울시유형문화유산,서울특별시 서초구 남부순환로328길 49,서울특별시 서초구 서초동 산 141-4,1993-04-10,사유,대성사,,,,대성사 목불좌상은 앉아있는 형태의 부처님을 조각한 불상으로 조선후기에 나무로 조각된 것인데 후대에 겉표면을 도금하였다.,02-583-1475,대성사,2025-07-31,3210000,서울특별시 서초구
37.51779029,127.01055560,잠실리뽕나무,1,기념물,서울시 자연유산,서울특별시 서초구 잠원로 157,서울특별시 서초구 잠원동 55-10,1973-01-26,사유,서울특별시 서초구,,,,"조선초기에 심어진 뽕나무로 당초 원줄기에서 두 갈래로 갈라져서 자랐으나, 지금은 가지 중간부분이 잘린 고사목이다.",02-2155-6202,서울특별시 서초구,2025-07-31,3210000,서울특별시 서초구
37.46382044,127.02275550,월산대군 이정태실,30,기념물,서울시기념물,,서울특별시 서초구 우면동 694,2010-03-25,사유,SH공사,,,,"조선 성종의 형이자 시인으로 널리 알려진 월산대군의 태를 묻은 태실로, 오늘날 서울지역에서 원위치에 원형대로 남아 있는 유일한 태실이다.",02-2155-6202,SH공사,2025-07-31,3210000,서울특별시 서초구
37.46537744,127.08371560,서울 헌릉과 인릉,194,유형문화유적,사적,서울특별시 서초구 헌인릉길 36-10,서울특별시 서초구 내곡동 1-3079,1970-05-26,국유,문화재청,,,,"세계문화유산으로 등재되었고, 동쪽의 헌릉과 서쪽의 인릉으로 구성되어 있다.",02-739-7829,문화재청 조선왕릉관리소,2025-07-31,3210000,서울특별시 서초구
35.673526510,129.367352800,관문성,사적,유형문화유적,유적건조물+정치국방+성+성곽,,울산광역시 북구 중산동 산 11,1963-01-21,사유,,,,,722년(신라 성덕왕 21) 10월 왜적의 침입을 막기 위하여 축조한 성이다. 산과 산을 연결하여 길게 축조한 특수 양식의 산성으로 《삼국유사》에 각간(角干) 원진(元眞)이 3만 9262명의 인부를 동원하여 쌓았으며 길이가 6792보 5척이다라고 기록되어 있다. 가로 40∼50cm 세로 20∼30cm의 잘 다듬은 돌과 자연석을 이용하여 쌓았다.,052-241-7292,울산광역시 북구청,2025-07-26,3720000,울산광역시 북구
35.661201340,129.390563300,울산 신흥사 석조아미타여래좌상,보물,유형문화유적,유물+불교조각+석조+불상,,울산광역시 북구 대안동 739,2021-12-22,사유,,,,,1649년이라는 명확한 제작 시기 영색이라는 수조각승 아미타불상이라는 존명 등을 바탕으로 17세기 중엽경 불상 조성의 기준자료로 활용할 수 있으며 재료의 산지(山地)와 이운 과정을 발원문을 통해 알 수 있다는 점에서 학술적ㆍ예술적 가치가 크다.,052-241-7292,울산광역시 북구청,2025-07-26,3720000,울산광역시 북구
35.527136070,129.308692500,박상진 의사 옥중 편지 및 상덕태상회 청구서,국가등록유산,유형문화유적,전적류,,울산광역시 남구 신정동 1888,2022-06-09,사유,,,,,의열투쟁 비밀단체 ‘광복회’를 결성하고 총사령을 역임한 박상진(朴尙鎭 1884-1921)의사의 유물로 ‘광복회’ 연락거점의 실체와 투옥당시 상황을 알 수 있다.,052-241-7292,울산광역시 북구청,2025-07-26,3720000,울산광역시 북구
35.579153640,129.438394400,울산 어물동 마애약사여래삼존상,시도유형문화유산,유형문화유적,유물+불교조각+석조+불상,,울산광역시 북구 어물동 산 122,1997-10-09,국유,,,,,마애불(摩崖佛)은 바위에 조각한 불상을 말한다. 어물동 마애불좌상의 중앙 본존불은 높이5m 너비 3.5m이고 좌우협시 보살상은 높이 3.5m 너비 1m 크기로 ‘방바위’라 불리는 거대한 자연 암벽 면에 돋을새김[高浮彫]되어있다. 도상적으로 일광보살과 월광보살을 좌우 협시로 둔 약사여래삼존상으로 제작 시기는 통일신라시대로 추정된다.,052-241-7292,울산광역시 북구청,2025-07-26,3720000,울산광역시 북구
