source_name,source_url,reference_date,item_type,name_ko,category,region,address,latitude,longitude,summary,story_use,mission_use,age_tags,keywords,SpcTxnId,Kingdom,KingdomKR,PhylumDivision,PhylumDivisionKR,Class,ClassKR,Order,OrderKR,Family,FamilyKR,SpcScitfNm,SpcScitfNmShort,CommKorNm,SpcTyp,ABST,FORM,ECOL,CULTIVINF,BIOCHEMICAL,ACTIVINFO,NADI,INDI,HABI,UTLZ,CorrNmTyp,CorrSpcScitfNm
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Micrococcus luteus,세균계; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae,,,,,"의미: 금빛 노란색 / 분리원: 포유류의 피부 / 보존기관: DSM, CCM, ATCC, CIP","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Micrococcus;luteus;Micrococcaceae,270000023352,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Micrococcaceae,,"Micrococcus luteus (Schroeter) Cohn, 1872",Micrococcus luteus,,기타,"의미: 금빛 노란색 / 분리원: 포유류의 피부 / 보존기관: DSM, CCM, ATCC, CIP",배양배지: Bacto-tryptone medium / 그람염색: 양성 / 콜로니특징: 매끈하고 둥근 모양 노란색 혹은 연두색 혹은 보라빛 pigment를 가진 strain도있음 / 세포형태: tetrad,,"온도(최적온도): ~45(25~37) / 염도(최적염도): ~10 / pH(최적pH): ~10 / 산소요구도: aerobic / 주요기질: d-Glucose, sucrose and d-mannose",퀴논: MK-8. MK-8(H2) / DNA G+C 비율(%): 70-75.5,Urease,,,,,정명,"Micrococcus luteus (Schroeter) Cohn, 1872"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Demequina silvatica,세균계; Actinomycetota; Actinomycetes; Micrococcales; Demequinaceae,,,,,"의미: 숲에서 발견된 Demequina 속의 세균 / 분리원: 일본 오키나와현의 이리모토섬의 맹그로브 숲 토양에서 분리 / 분포: 맹그로브 숲의 토양 / 분리방법: 희석 배양 / 보존기관: HI, MEBiC","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Demequina;silvatica;Demequinaceae,270000027588,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Demequinaceae,,"Demequina silvatica Nouioui et al., 2018",Demequina silvatica,,기타,"의미: 숲에서 발견된 Demequina 속의 세균 / 분리원: 일본 오키나와현의 이리모토섬의 맹그로브 숲 토양에서 분리 / 분포: 맹그로브 숲의 토양 / 분리방법: 희석 배양 / 보존기관: HI, MEBiC","배양배지: NBRC 배지 802 [0.2 % (w/v) 폴리펩톤, 0.04 % (w/v) 효모 추출물, 0.02 % (w/v) MgSO4 . 7H2O and 1.5 % (w/v) 한천; pH 7.0] / 그람염색: 양성 / 콜로니특징: 둥근 노란색 콜로니 / 세포형태: 간균 형태 / 세포크기: 0.3 x 0.8–2.0µm / 편모나 섬모 여부: 없음",,온도(최적온도): 5-37 (28) / 염도(최적염도): 0-7% (1-3%) / pH(최적pH): 6-10 (7-8) / 산소요구도: 호기성 (혐기성 상태에서 약한 성장이 관찰됨),"주요 지방산: anteiso-C15:0, anteiso-C17:0. / DNA G+C 비율(%): 72","젤라틴 하이드로라이시스, 시스틴 아릴라미데이즈, 에스터 리파아제(C8)",,,,,정명,"Demequina silvatica Nouioui et al., 2018"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Rhodococcus biphenylivorans,세균계; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae,,,,,"의미: 바이페닐을 섭취하는 Rhodococcus 속의 세균 / 분리원: 중국 동부지역의 절강성 Taizhou 시의 다염화바이페닐로 오염된 토양에서 분리 / 분포: 다염화바이페닐로 오염된 토양 / 분리방법: 표준 희석 배양 / 보존기관: TG, MEBiC","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Rhodococcus;biphenylivorans;Nocardiaceae,270000027583,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Mycobacteriales,,Nocardiaceae,,"Rhodococcus biphenylivorans Su et al., 2015",Rhodococcus biphenylivorans,,기타,"의미: 바이페닐을 섭취하는 Rhodococcus 속의 세균 / 분리원: 중국 동부지역의 절강성 Taizhou 시의 다염화바이페닐로 오염된 토양에서 분리 / 분포: 다염화바이페닐로 오염된 토양 / 분리방법: 표준 희석 배양 / 보존기관: TG, MEBiC",배양배지: LB 한천 배지 / 그람염색: 양성 / 콜로니특징: 노란색 콜로니 / 세포형태: 간균 형태 / 세포크기: 0.4–0.6 x 1.0–1.7 µm / 편모나 섬모 여부: 없음,,"온도(최적온도): 10-45 (28-32) / 염도(최적염도): 0-9% (0-3%) / pH(최적pH): 5.0-11.0 (7.0-8.0) / 산소요구도: 호기성 / 주요기질: D-만니톨, D-만노스, 수크로스,  D-자일로스","퀴논: MK-8(H2) / 주요 지방산: C16:0, C16:1 ω7c and/or iso-C15:0 2-OH, 10-methyl C18:0 and C18:1 ω9c / DNA G+C 비율(%): 62.8","카탈레이즈, 황화수소 생산효소, 질산환원효소",,,,,정명,"Rhodococcus biphenylivorans Su et al., 2015"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Microbacterium saccharophilum,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,"의미: 당 성분을 선호하는 Microbacterium 속의 세균 / 분리원: 일본 설탕 제조공장의 토양에서 분리 / 분포: 설탕 제조공장의 토양 / 분리방법: 수크로즈를 유일한 탄소원으로 사용하는 세균의 농후배양에 의해 분리 / 보존기관: K, NBRC, NCIMB, MEBiC","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Microbacterium;saccharophilum;Microbacteriaceae,270000010741,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,"Microbacterium saccharophilum Ohta et al., 2013",Microbacterium saccharophilum,,기타,"의미: 당 성분을 선호하는 Microbacterium 속의 세균 / 분리원: 일본 설탕 제조공장의 토양에서 분리 / 분포: 설탕 제조공장의 토양 / 분리방법: 수크로즈를 유일한 탄소원으로 사용하는 세균의 농후배양에 의해 분리 / 보존기관: K, NBRC, NCIMB, MEBiC","배양배지: TSB (Trypticase Soy Broth) 한천 배지 / 그람염색: 양성 / 콜로니특징: 30°C에서 48시간 인큐베이션 후에 둥글고 볼록한 노란색 콜로니 형성 / 세포형태: 간균 형태 / 세포크기: 지름 0.2–0.6 µm, 길이 0.4–1.2 µm / 편모나 섬모 여부: 없음",,"온도(최적온도): 9-37 (30) / 염도(최적염도): 0-1% / pH(최적pH): 6-11 (7) / 산소요구도: 호기성 / 주요기질: D-글루코즈, D-만니톨, and D-프럭토스","퀴논: MK-12, MK-13 / 주요 지방산: anteiso-C17:0, anteiso-C15:0 / DNA G+C 비율(%): 73",,,,,,정명,"Microbacterium saccharophilum Ohta et al., 2013"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Paraoerskovia marina,세균계; Actinomycetota; Actinomycetes; Micrococcales; Promicromonosporaceae,,,,,"의미: 해수에서 분리된 Paraoerskovia 속의 세균 / 분리원: 일본해안에 위치한 톳토리시에 수집된 해양 퇴적물 샘플로부터 분리 / 분포: 해양 퇴적물 / 분리방법: 인공 멸균 해수를 통한 희석배양 / 보존기관: DSM, NBRC","해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Paraoerskovia;marina;Promicromonosporaceae,270000023962,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Promicromonosporaceae,,"Paraoerskovia marina Khan et al., 2009",Paraoerskovia marina,,기타,"의미: 해수에서 분리된 Paraoerskovia 속의 세균 / 분리원: 일본해안에 위치한 톳토리시에 수집된 해양 퇴적물 샘플로부터 분리 / 분포: 해양 퇴적물 / 분리방법: 인공 멸균 해수를 통한 희석배양 / 보존기관: DSM, NBRC","배양배지: half  strength 해수한천 배지 / 그람염색: 양성 / 콜로니특징: 28°C에서 3-5일 인큐베이션 후에 HSMA 또는 ISP2 배지에 직경 1-2mm크기의 뿌연 노란색 콜로니 형성 / 세포형태: 간균형태 / 세포크기: 길이 1.0-1.6μm, 지름 0.4-0.6μm / 편모나 섬모 여부: 없음",,"온도(최적온도): 10-35 (28) / 염도(최적염도): 0-8% / pH(최적pH): 6.0-10.0 (7.0-8.0) / 산소요구도: 조건적 혐기성 / 주요기질: D-글루코즈, 말토즈, 자일로즈","퀴논: MK-9(H4) / 주요 지방산: anteiso C15:0, C16:0, anteiso C17:0, C18:0 / DNA G+C 비율(%): 70","아릴라미데이즈, 알파 글루코시데이즈, 류신",,,,,정명,"Paraoerskovia marina Khan et al., 2009"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Rothia endophytica,세균계; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae,,,,,Rothia endophytica은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Rothia;endophytica;Micrococcaceae,270000024895,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Micrococcaceae,,"Rothia endophytica Xiong et al., 2013",Rothia endophytica,,기타,,,,,,,,,,,정명,"Rothia endophytica Xiong et al., 2013"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Arthrobacter ramosus,세균계; Actinomycetota; Actinomycetes; Micrococcales; Micrococcaceae,,,,,Arthrobacter ramosus은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Arthrobacter;ramosus;Micrococcaceae,270000020482,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Micrococcaceae,,"Arthrobacter ramosus Jensen, 1960",Arthrobacter ramosus,,기타,,,,,,,,,,,정명,"Arthrobacter ramosus Jensen, 1960"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Microbacterium lacticum,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,Microbacterium lacticum은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Microbacterium;lacticum;Microbacteriaceae,270000023316,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,"Microbacterium lacticum Orla-Jensen, 1919",Microbacterium lacticum,,기타,,,,,,,,,,,정명,"Microbacterium lacticum Orla-Jensen, 1919"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Dictyota bartayresiana,크로미스타계; 대롱편모조식물문; 갈조강; 그물바탕말목; 그물바탕말과,,,,,Dictyota bartayresiana은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Dictyota;bartayresiana;그물바탕말과,270000021688,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Dictyotales,그물바탕말목,Dictyotaceae,그물바탕말과,"Dictyota bartayresiana J.V.Lamouroux, 1809",Dictyota bartayresiana,,기타,,,,,,,,,,,정명,"Dictyota bartayresiana J.V.Lamouroux, 1809"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Gordonia polyisoprenivorans,세균계; Actinomycetota; Actinomycetes; Mycobacteriales; Gordoniaceae,,,,,Gordonia polyisoprenivorans은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Gordonia;polyisoprenivorans;Gordoniaceae,270000022256,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Mycobacteriales,,Gordoniaceae,,"Gordonia polyisoprenivorans Linos et al., 1999",Gordonia polyisoprenivorans,,기타,,,,,,,,,,,정명,"Gordonia polyisoprenivorans Linos et al., 1999"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Microbacterium barkeri,세균계; Actinomycetota; Actinomycetes; Micrococcales; Microbacteriaceae,,,,,Microbacterium barkeri은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Microbacterium;barkeri;Microbacteriaceae,270000023302,Bacteria,세균계,Actinomycetota,,Actinomycetes,,Micrococcales,,Microbacteriaceae,,"Microbacterium barkeri (Collins et al.) Takeuchi & Hatano, 1998",Microbacterium barkeri,,기타,,,,,,,,,,,정명,"Microbacterium barkeri (Collins et al.) Takeuchi & Hatano, 1998"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Stoechospermum polypodioides,크로미스타계; 대롱편모조식물문; 갈조강; 그물바탕말목; 그물바탕말과,,,,,Stoechospermum polypodioides은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Stoechospermum;polypodioides;그물바탕말과,270000017140,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Dictyotales,그물바탕말목,Dictyotaceae,그물바탕말과,Stoechospermum polypodioides,Stoechospermum polypodioides,,기타,,,,,,,,,,,정명,Stoechospermum polypodioides
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Microcoleus steenstrupii,세균계; Cyanobacteria; Cyanophyceae; Oscillatoriales; Microcoleaceae,,,,,Microcoleus steenstrupii은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Microcoleus;steenstrupii;Microcoleaceae,270000026179,Bacteria,세균계,Cyanobacteria,,Cyanophyceae,,Oscillatoriales,,Microcoleaceae,,"Microcoleus steenstrupii Petersen, 1923",Microcoleus steenstrupii,,기타,,,,,,,,,,,정명,"Microcoleus steenstrupii Petersen, 1923"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Polycladia myrica,크로미스타계; 대롱편모조식물문; 갈조강; 말목; 모자반과,,,,,Polycladia myrica은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Polycladia;myrica;모자반과,270000014124,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Fucales,말목,Sargassaceae,모자반과,Polycladia myrica,Polycladia myrica,,기타,,,,,,,,,,,정명,Polycladia myrica
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Cyanobium gracile,세균계; Cyanobacteria; Cyanophyceae; Synechococcales; Synechococcaceae,,,,,Cyanobium gracile은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Cyanobium;gracile;Synechococcaceae,270000026195,Bacteria,세균계,Cyanobacteria,,Cyanophyceae,,Synechococcales,,Synechococcaceae,,"Cyanobium gracile Rippka & Cohen-Bazire, 1983",Cyanobium gracile,,기타,,,,,,,,,,,정명,"Cyanobium gracile Rippka & Cohen-Bazire, 1983"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Schizothrix lacustris,세균계; Cyanobacteria; Cyanophyceae; Pseudanabaenales; Schizotrichaceae,,,,,Schizothrix lacustris은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Schizothrix;lacustris;Schizotrichaceae,270000025033,Bacteria,세균계,Cyanobacteria,,Cyanophyceae,,Pseudanabaenales,,Schizotrichaceae,,"Schizothrix lacustris A.Braun ex Gomont, 1892",Schizothrix lacustris,,기타,,,,,,,,,,,정명,"Schizothrix lacustris A.Braun ex Gomont, 1892"
국립해양생물자원관_해양생물종정보 서비스,https://www.data.go.kr/data/15094770/openapi.do,,marine_life_species,Padina fraseri,크로미스타계; 대롱편모조식물문; 갈조강; 그물바탕말목; 그물바탕말과,,,,,Padina fraseri은(는) 해양생물 캐릭터와 과학 동화 소재로 사용할 수 있다.,"해양생물의 생김새, 서식지, 분포를 반영한 과학 동화 소재",국명·학명·서식지·분류체계를 활용한 관찰 질문과 퀴즈,5-7;8-10,해양생물종;Padina;fraseri;그물바탕말과,270000012471,Chromista,크로미스타계,Ochrophyta,대롱편모조식물문,Phaeophyceae,갈조강,Dictyotales,그물바탕말목,Dictyotaceae,그물바탕말과,Padina fraseri,Padina fraseri,,기타,,,,,,,,,,,정명,Padina fraseri
